"id","data","banco","descricao","valor","saldo","tipo"
1349,"2023-02-03","totta","Comissão de disponibilização de cartão de débito",-6.00,680.00,"NULL"
1350,"2023-02-03","totta","Imposto do selo sobre comissão",0.00,686.00,"NULL"
1351,"2023-02-02","totta","Transferência para Igreja Baptista De Coimbra",-78.00,686.00,"Transferência"
1352,"2023-02-02","totta","Quintalao Livraria",-17.00,764.00,"diversos"
1353,"2023-02-02","totta","Transferência para Direcao Regional Da Cultura",-23.00,781.00,"Transferência"
1354,"2023-02-02","totta","Trf.Créd.N.Sepa+recebida 0018375169600091782",500.00,804.00,"NULL"
1355,"2023-02-02","totta","Continente Coimbra",-6.00,304.00,"mercado"
1356,"2023-02-02","totta","Pensão Instituto Nacional Do Seguro Social",275.00,309.00,"entrada"
1357,"2023-02-02","totta","Transferência para Nr. XXXXX7035",-250.00,34.00,"Transferência"
1358,"2023-02-02","totta","Credito Habitacao Geral (51/366)",-265.00,284.00,"bens"
1359,"2023-02-02","totta","Seguro multi-riscos",-15.00,550.00,"NULL"
1360,"2023-02-02","totta","Seguro de vida",-38.00,565.00,"NULL"
1361,"2023-02-01","totta","Pagamento Intrum Justitia",-138.00,603.00,"NULL"
1362,"2023-02-01","totta","Inter Condeixa",-50.00,741.00,"mercado"
1363,"2023-02-01","totta","Nails 4 Us",-29.00,791.00,"beleza"
1364,"2023-02-01","totta","Transferência de Marcia Fernandes Baptista Novari",138.00,820.00,"Transferência"
1365,"2023-02-01","totta","Via Verde",-35.00,682.00,"NULL"
1366,"2023-02-01","totta","Mun Cond A Nova",-41.00,717.00,"fixas"
1367,"2023-01-31","totta","Continente Bom Dia",-26.00,758.00,"mercado"
1368,"2023-01-31","totta","Transferência para Carlos Castanho Junior",-750.00,784.00,"Transferência"
1369,"2023-01-31","totta","Transferência de Franco Rosario",750.00,1534.00,"Transferência"
1370,"2023-01-31","totta","Pagamento de conta cartão",-1050.00,784.00,"NULL"
1371,"2023-01-31","totta","Transferência para Igreja Baptista De Coimbra",-94.00,1834.00,"Transferência"
1372,"2023-01-31","totta","Trf.Imed.   de Transferwise-R1181510",1130.00,1927.00,"NULL"
1373,"2023-01-31","totta","Farmacia Rocha",-11.00,797.00,"NULL"
1374,"2023-01-31","totta","Ikea Loures Caixas",-101.00,809.00,"NULL"
1375,"2023-01-31","totta","Subscrição Ppr Cap. Garantido",-25.00,910.00,"NULL"
1376,"2023-01-31","totta","Aegon Santander Portugal Vida",-35.00,935.00,"seguro"
1377,"2023-01-30","totta","Cantinho Doce",-8.00,970.00,"restaurante"
1378,"2023-01-30","totta","Transferência para Igreja Baptista De Coimbra",-75.00,978.00,"Transferência"
1379,"2023-01-30","totta","Cantinho Doce",-21.00,1053.00,"restaurante"
1380,"2023-01-30","totta","Inter Condeixa",-3.00,1074.00,"mercado"
1381,"2023-01-30","totta","Ikea Loures Ikea Foo",-5.00,1077.00,"NULL"
1382,"2023-01-30","totta","Ikea Loures Ikea Foo",-8.00,1082.00,"NULL"
1383,"2023-01-30","totta","Adhoc Gym",-20.00,1090.00,"NULL"
1384,"2023-01-30","totta","Ageas Portugal",-131.00,1110.00,"NULL"
1385,"2023-01-30","totta","Adhoc Gym",-38.00,1240.00,"NULL"
1386,"2023-01-30","totta","Celeiro Forum Coimbr",-28.00,1278.00,"NULL"
1387,"2023-01-30","totta","Taco Bell Forum Coim",-10.00,1307.00,"NULL"
1388,"2023-01-30","totta","Mini Preco Vasco Val",-14.00,1317.00,"mercado"
1389,"2023-01-30","totta","Continente Bom Dia",-2.00,1330.00,"mercado"
1390,"2023-01-30","totta","Continente Bom Dia",-33.00,1332.00,"mercado"
1391,"2023-01-30","totta","Mini Preco Vasco Val",-19.00,1365.00,"mercado"
1392,"2023-01-27","totta","A S Aveiras",-27.00,1385.00,"NULL"
1393,"2023-01-27","totta","Transferência de Gt Santos Dutra Cj",751.00,1412.00,"Transferência"
1394,"2023-01-27","totta","Restaurante .come",-19.00,661.00,"restaurante"
1395,"2023-01-27","totta","Transferência para Nr. XXXXX0136",-50.00,680.00,"Transferência"
1396,"2023-01-26","totta","Rest Tennessee",-52.00,730.00,"restaurante"
1397,"2023-01-26","totta","Transferência de Ruben Dario Serrano Rodriguez",200.00,782.00,"Transferência"
1398,"2023-01-25","totta","Pagamento Cx.p.adv.solicitador",-268.00,582.00,"alc"
1399,"2023-01-25","totta","Transferência para Marcley Da Costa Carvalho",-490.00,850.00,"Transferência"
1400,"2023-01-25","totta","Transferência para Igreja Baptista De Coimbra",-158.00,1340.00,"Transferência"
1401,"2023-01-25","totta","Transferência para Andrea L Carvalho",-315.00,1497.00,"Transferência"
1402,"2023-01-25","totta","Trf.Imed.   de Transferwise-R1149559",425.00,1812.00,"NULL"
1403,"2023-01-25","totta","Portitor",-25.00,1387.00,"NULL"
1404,"2023-01-25","totta","Crc Coimbra",-18.00,1412.00,"alc"
1405,"2023-01-25","totta","Aegon Santander Portugal Nao Vida",-23.00,1430.00,"seguro"
1406,"2023-01-24","totta","Levantamento Condeixa-a-nova",-20.00,1453.00,"NULL"
1407,"2023-01-24","totta","Cantinho Doce",-6.00,1473.00,"restaurante"
1408,"2023-01-24","totta","Transferência para Nr. XXXXX7805",-14.00,1479.00,"Transferência"
1409,"2023-01-24","totta","Adriana Caldeira",450.00,1493.00,"NULL"
1410,"2023-01-23","totta","Trf.Imed.   de Transferwise-R1140717",1015.00,1043.00,"NULL"
1411,"2023-01-23","totta","Transferência para Maria Das Gracas Dos Santos",-30.00,28.00,"Transferência"
1412,"2023-01-23","totta","Vitaminas Norte Shop",-8.00,58.00,"NULL"
1413,"2023-01-23","totta","Via Verde",-3.00,65.00,"NULL"
1414,"2023-01-23","totta","Quinta Lagrimas-rest",-88.00,68.00,"restaurante"
1415,"2023-01-20","totta","Transferência para Nr. XXXXX7805",-13.00,156.00,"Transferência"
1416,"2023-01-19","totta","Inter Condeixa",-64.00,169.00,"mercado"
1417,"2023-01-19","totta","Credito Pessoal (42/108)",-217.00,233.00,"NULL"
1418,"2023-01-18","totta","Transferência para Nr. XXXXX7805",-14.00,450.00,"Transferência"
1419,"2023-01-18","totta","Ctt - Correios",-4.00,464.00,"alc"
1420,"2023-01-18","totta","Transferência de Maria Das Gracas Dos Santos",33.00,468.00,"Transferência"
1421,"2023-01-18","totta","Continente Bom Dia",-32.00,435.00,"mercado"
1422,"2023-01-18","totta","Farmacia Rocha",-6.00,467.00,"NULL"
1423,"2023-01-17","totta","Pagamento Vodafone Sa",-37.00,473.00,"fixas"
1424,"2023-01-17","totta","Pagamento Vodafone Sa",-4.00,510.00,"fixas"
1425,"2023-01-17","totta","Trf. Cobr DUC 104123000320344",-403.00,514.00,"NULL"
1426,"2023-01-17","totta","Transferência para Igreja Baptista De Coimbra",-87.00,917.00,"Transferência"
1427,"2023-01-17","totta","Transferência para Equation Story Unipessoal Lda",-51.00,1004.00,"Transferência"
1428,"2023-01-17","totta","Inter Condeixa",-16.00,1055.00,"mercado"
1429,"2023-01-17","totta","Continente Bom Dia",-12.00,1070.00,"mercado"
1430,"2023-01-17","totta","Pingo Doce Condeixa",-73.00,1082.00,"mercado"
1431,"2023-01-17","totta","Lidl Agradece",-37.00,1155.00,"mercado"
1432,"2023-01-17","totta","Cont Bom Dia Coimbra",-21.00,1192.00,"mercado"
1433,"2023-01-17","totta","Videira & Filhos Lda",-8.00,1213.00,"NULL"
1434,"2023-01-17","totta","Crc Coimbra",-20.00,1221.00,"alc"
1435,"2023-01-17","totta","Levantamento Coimbra",-10.00,1241.00,"NULL"
1436,"2023-01-17","totta","Primark Coimbra",-15.00,1251.00,"vestuario"
1437,"2023-01-16","totta","Trf.Imed.   de Transferwise-R1105520",420.00,1266.00,"NULL"
1438,"2023-01-16","totta","Retrosaria O Fio Da",-17.00,846.00,"NULL"
1439,"2023-01-16","totta","Levantamento Condeixa-a-nova",-20.00,862.00,"NULL"
1440,"2023-01-16","totta","Transferência de Piauhylino - Associados Soc Advogados Sp Rl ,",76.00,882.00,"Transferência"
1441,"2023-01-16","totta","Transferência de Piauhylino - Associados Soc Advogados Sp Rl ,",554.00,806.00,"Transferência"
1442,"2023-01-16","totta","Mini Preco Vasco Val",-11.00,252.00,"mercado"
1443,"2023-01-16","totta","Continente",-11.00,263.00,"mercado"
1444,"2023-01-16","totta","Transferência para Nr. XXXXX7805",-14.00,274.00,"Transferência"
1445,"2023-01-16","totta","Retrosaria O Fio Da",-80.00,288.00,"NULL"
1446,"2023-01-16","totta","Imposto do Selo sobre comissão",0.00,368.00,"NULL"
1447,"2023-01-16","totta","Comissão de manutenção de conta pacote",-6.00,368.00,"NULL"
1448,"2023-01-13","totta","Transferência para Nr. XXXXX0136",-58.00,374.00,"Transferência"
1449,"2023-01-13","totta","Cantinho Doce",-12.00,432.00,"restaurante"
1450,"2023-01-13","totta","Transferência de Ruben Dario Serrano Rodriguez",73.00,444.00,"Transferência"
1451,"2023-01-13","totta","Notaria Tania",-36.00,371.00,"alc"
1452,"2023-01-12","totta","Continente Bom Dia",-35.00,407.00,"mercado"
1453,"2023-01-12","totta","Mdtec",-73.00,442.00,"alc"
1454,"2023-01-12","totta","Transferência para Nr. XXXXX2016",-30.00,515.00,"Transferência"
1455,"2023-01-12","totta","Crc Coimbra",-22.00,545.00,"alc"
1456,"2023-01-12","totta","Levantamento Coimbra",-10.00,567.00,"NULL"
1457,"2023-01-12","totta","Restaurante .come",-18.00,577.00,"restaurante"
1458,"2023-01-12","totta","Nails 4 Us",-29.00,595.00,"beleza"
1459,"2023-01-12","totta","Zara",-18.00,624.00,"NULL"
1460,"2023-01-12","totta","Petrogal",-22.00,642.00,"fixas"
1461,"2023-01-11","totta","Rest Tennessee",-27.00,664.00,"restaurante"
1462,"2023-01-11","totta","Trf. Cobr DUC 571009300382050",-5392.00,690.00,"NULL"
1463,"2023-01-11","totta","Transferência para Nr. XXXXX8914",-23.00,6082.00,"Transferência"
1464,"2023-01-11","totta","Auchan Coimbra",-15.00,6105.00,"NULL"
1465,"2023-01-11","totta","Celeiro Dieta",-20.00,6120.00,"NULL"
1466,"2023-01-11","totta","Correia & Combo Lda",-5.00,6140.00,"NULL"
1467,"2023-01-11","totta","La Casa De Las",-38.00,6145.00,"diversos"
1468,"2023-01-11","totta","H3 Alma Shopping",-21.00,6183.00,"restaurante"
1469,"2023-01-11","totta","Adhoc Gim",-32.00,6205.00,"saude"
1470,"2023-01-11","totta","Mini Preco Vasco Val",-28.00,6237.00,"mercado"
1471,"2023-01-10","totta","Transferência de Ruben Dario Serrano Rodriguez",5392.00,6265.00,"Transferência"
1472,"2023-01-10","totta","Pagamento ao Estado",-160.00,873.00,"NULL"
1473,"2023-01-10","totta","Ctt - Correios",-4.00,1033.00,"alc"
1474,"2023-01-10","totta","Petrogal",-152.00,1037.00,"fixas"
1475,"2023-01-09","totta","Pagamento de serviços",-33.00,1189.00,"NULL"
1476,"2023-01-09","totta","Transferência para Igreja Baptista De Coimbra",-43.00,1222.00,"Transferência"
1477,"2023-01-09","totta","Ctt - Correios",-8.00,1264.00,"alc"
1478,"2023-01-09","totta","Welcomebonus Lda",-12.00,1273.00,"NULL"
1479,"2023-01-09","totta","Levantamento Condeixa-a-velh",-20.00,1285.00,"NULL"
1480,"2023-01-09","totta","Adhoc Gim",-40.00,1305.00,"saude"
1481,"2023-01-09","totta","Trf.Créd.N.Sepa+recebida 0018375169600089562",426.00,1345.00,"NULL"
1482,"2023-01-09","totta","Carregamento Vodafone Sa",-16.00,919.00,"fixas"
1483,"2023-01-09","totta","Continente",-15.00,935.00,"mercado"
1484,"2023-01-06","totta","Q Sabor Hamburgueria",-24.00,950.00,"restaurante"
1485,"2023-01-06","totta","Imp.Selo-Renda - Janeiro 2023-E1443294",0.00,974.00,"NULL"
1486,"2023-01-06","totta","Comissão-Renda - Janeiro 2023-E1443294",-2.00,974.00,"NULL"
1487,"2023-01-06","totta","Transferência para Maria Albertina Da Costa Neves Pimentel",-220.00,976.00,"Transferência"
1488,"2023-01-06","totta","Transferência para Igreja Baptista De Coimbra",-130.00,1196.00,"Transferência"
1489,"2023-01-06","totta","Trf.Imed.   de Transferwise-R1052798",1300.00,1326.00,"NULL"
1490,"2023-01-06","totta","Cantinho Doce",-5.00,26.00,"restaurante"
1491,"2023-01-06","totta","Ctt - Correios",-3.00,30.00,"alc"
1492,"2023-01-06","totta","Universo, Ime S.a.",-50.00,33.00,"NULL"
1493,"2023-01-05","totta","Restaurante .come",-18.00,83.00,"restaurante"
1494,"2023-01-05","totta","Carregamento Vodafone Sa",-12.00,101.00,"fixas"
1495,"2023-01-05","totta","Meo Sa",-87.00,113.00,"fixas"
1496,"2023-01-04","totta","Inter Condeixa",-3.00,200.00,"mercado"
1497,"2023-01-04","totta","Hotelarias O Pote",-9.00,203.00,"restaurante"
1498,"2023-01-04","totta","Quintalao Livraria",-21.00,212.00,"diversos"
1499,"2023-01-04","totta","Farmacia Rocha",-8.00,232.00,"NULL"
1500,"2023-01-04","totta","Zara",-4.00,240.00,"NULL"
1501,"2023-01-03","totta","Cantinho Doce",-9.00,244.00,"restaurante"
1502,"2023-01-03","totta","Pagamento de conta cartão",-150.00,253.00,"NULL"
1503,"2023-01-03","totta","Transferência para Andrea Levindo Carvalho",-80.00,403.00,"Transferência"
1504,"2023-01-03","totta","Restaurante .come",-27.00,483.00,"restaurante"
1505,"2023-01-03","totta","Carregamento telemóvel",-12.00,510.00,"NULL"
1506,"2023-01-03","totta","Transferência de Xavier Depuydt",150.00,522.00,"Transferência"
1507,"2023-01-03","totta","Adhoc Gym",-40.00,372.00,"NULL"
1508,"2023-01-02","totta","Credito Habitacao Geral (50/366)",-265.00,412.00,"bens"
1509,"2023-01-02","totta","Seguro multi-riscos",-15.00,677.00,"NULL"
1510,"2023-01-02","totta","Seguro de vida",-38.00,692.00,"NULL"
1511,"2023-01-02","totta","Levantamento Condeixa-a-nova",-20.00,730.00,"NULL"
1512,"2023-01-02","totta","Transferência para Igreja Baptista De Coimbra",-50.00,750.00,"Transferência"
1513,"2023-01-02","totta","Pagamento de serviços",-280.00,800.00,"NULL"
1514,"2023-01-02","totta","Trf.Imed.   de Transferwise-R1026371",450.00,1080.00,"NULL"
1515,"2023-01-02","totta","Inter Condeixa",-25.00,630.00,"mercado"
1516,"2023-01-02","totta","Primark Coimbra",-10.00,655.00,"vestuario"
1517,"2023-01-02","totta","Mun Cond A Nova",-50.00,665.00,"fixas"
1518,"2023-01-02","totta","Imp.Selo-Igreja Baptista de C-E2644897",0.00,715.00,"NULL"
1519,"2023-01-02","totta","Comissão-Igreja Baptista de C-E2644897",-2.00,716.00,"NULL"
1520,"2023-01-02","totta","Transferência para Igreja Baptista De C",-35.00,717.00,"Transferência"
1521,"2023-01-02","totta","Farmacia Rocha",-15.00,752.00,"NULL"
1522,"2023-01-02","totta","Q Sabor Hamburgueria",-19.00,767.00,"restaurante"
1523,"2023-01-02","totta","Pingo Doce Condeixa",-16.00,786.00,"mercado"
1524,"2023-01-02","totta","Lidl Agradece",-18.00,802.00,"mercado"
